Comment_ID,Comment_Text,Toxicity_Label,Clean,Toxic,Severe_Toxic,Threat,Identity_Attack,Toxicity_Score,Comment_Length,Word_Count,Platform,Topic,Moderation_Priority,Language
COM014509,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.56,44,7,Social Media,Politics,Low,English
COM014510,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.09,58,9,Community Chat,Sports,Medium,English
COM014511,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.6,44,7,Community Chat,Gaming,High,English
COM014512,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.133,52,8,News Comments,Entertainment,Low,English
COM014513,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.019,52,8,Community Chat,Entertainment,Low,English
COM014514,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.149,52,8,Social Media,Sports,Low,English
COM014515,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.862,60,8,News Comments,Sports,High,English
COM014516,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.49,52,7,News Comments,Entertainment,Low,English
COM014517,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.005,58,9,Social Media,Technology,High,English
COM014518,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.186,61,9,Community Chat,Gaming,Medium,English
COM014519,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.48,39,6,Blog,Entertainment,Medium,English
COM014520,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.166,52,8,Blog,Politics,Medium,English
COM014521,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.067,52,8,Community Chat,Technology,Medium,English
COM014522,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.487,44,7,Social Media,Sports,Medium,English
COM014523,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.123,58,9,Social Media,Entertainment,Low,English
COM014524,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0,60,8,Forum,Education,Medium,English
COM014525,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.767,63,9,News Comments,Education,Medium,English
COM014526,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.192,52,8,Social Media,Technology,Medium,English
COM014527,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.696,52,9,Blog,Technology,Low,English
COM014528,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.077,61,9,Blog,Entertainment,Medium,English
COM014529,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.463,52,7,Social Media,Entertainment,High,English
COM014530,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.054,60,8,Blog,Technology,High,English
COM014531,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.043,52,8,Forum,Technology,Low,English
COM014532,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.124,61,9,Community Chat,Gaming,Medium,English
COM014533,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.649,52,9,News Comments,Education,Medium,English
COM014534,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.061,61,9,News Comments,Sports,Medium,English
COM014535,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.089,58,9,Social Media,Sports,Low,English
COM014536,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.568,52,7,Blog,Education,Low,English
COM014537,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.682,44,7,News Comments,Politics,Medium,English
COM014538,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.703,52,9,News Comments,Technology,Low,English
COM014539,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.115,58,9,Forum,Entertainment,High,English
COM014540,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.608,52,7,News Comments,Gaming,Low,English
COM014541,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.556,52,7,News Comments,Gaming,Low,English
COM014542,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.053,60,8,News Comments,Entertainment,Low,English
COM014543,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.453,39,6,Forum,Entertainment,Low,English
COM014544,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.652,52,7,Blog,Sports,High,English
COM014545,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.106,61,9,News Comments,Technology,Medium,English
COM014546,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.034,52,8,Social Media,Gaming,Low,English
COM014547,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.736,39,6,News Comments,Politics,Medium,English
COM014548,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.778,66,9,Forum,Politics,Medium,English
COM014549,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.869,58,9,Blog,Technology,High,English
COM014550,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.16,52,8,Blog,Education,Low,English
COM014551,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.089,52,8,Forum,Technology,Medium,English
COM014552,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.103,52,8,Community Chat,Sports,Medium,English
COM014553,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.109,60,8,News Comments,Politics,High,English
COM014554,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.748,52,7,Social Media,Technology,Low,English
COM014555,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.127,61,9,Social Media,Technology,High,English
COM014556,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.705,58,9,Community Chat,Gaming,Low,English
COM014557,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.095,61,9,Blog,Gaming,Low,English
COM014558,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.034,58,9,Forum,Education,High,English
COM014559,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.777,63,9,Blog,Gaming,High,English
COM014560,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.156,58,9,Social Media,Gaming,Medium,English
COM014561,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.128,58,9,Community Chat,Politics,Medium,English
COM014562,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.518,52,9,Community Chat,Politics,High,English
COM014563,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.195,58,9,News Comments,Sports,High,English
COM014564,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.545,39,6,Forum,Entertainment,Low,English
COM014565,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.026,58,9,News Comments,Entertainment,Low,English
COM014566,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.661,61,8,Social Media,Gaming,Low,English
COM014567,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.079,60,8,Forum,Technology,Medium,English
COM014568,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.526,44,7,Blog,Sports,High,English
COM014569,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.607,52,9,Forum,Education,Low,English
COM014570,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.467,44,7,Community Chat,Gaming,Low,English
COM014571,This message contains severe abusive language and should be removed.,Severe_Toxic,0,1,1,0,0,0.835,68,10,Forum,Politics,High,English
COM014572,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.001,61,9,Community Chat,Gaming,Low,English
COM014573,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.12,52,8,Forum,Education,Medium,English
COM014574,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.133,61,9,Community Chat,Politics,High,English
COM014575,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.138,60,8,News Comments,Sports,Medium,English
COM014576,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.516,44,7,Social Media,Technology,Medium,English
COM014577,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.124,61,9,Social Media,Entertainment,Medium,English
COM014578,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.086,61,9,News Comments,Technology,Low,English
COM014579,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.009,52,8,Social Media,Technology,Low,English
COM014580,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.151,60,8,Forum,Technology,Medium,English
COM014581,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.843,66,9,Blog,Entertainment,Medium,English
COM014582,This message contains severe abusive language and should be removed.,Severe_Toxic,0,1,1,0,0,0.918,68,10,Community Chat,Education,Medium,English
COM014583,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.083,61,9,Community Chat,Technology,Low,English
COM014584,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.008,61,9,News Comments,Entertainment,Medium,English
COM014585,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.671,52,7,Social Media,Politics,Low,English
COM014586,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.721,39,6,Blog,Education,Medium,English
COM014587,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.529,44,7,Social Media,Education,Medium,English
COM014588,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.091,60,8,Forum,Sports,Medium,English
COM014589,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.721,66,9,News Comments,Politics,High,English
COM014590,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.058,58,9,Blog,Education,Medium,English
COM014591,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.568,39,6,Community Chat,Politics,Low,English
COM014592,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.159,58,9,Forum,Gaming,Low,English
COM014593,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.195,52,8,Social Media,Gaming,High,English
COM014594,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.199,61,9,Social Media,Sports,Low,English
COM014595,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.178,60,8,Social Media,Gaming,High,English
COM014596,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.16,61,9,Community Chat,Education,Medium,English
COM014597,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.73,39,6,Social Media,Education,High,English
COM014598,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.006,60,8,Forum,Technology,Low,English
COM014599,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.519,52,9,Blog,Education,Medium,English
COM014600,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.116,52,8,Blog,Sports,Low,English
COM014601,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.651,61,8,Blog,Politics,High,English
COM014602,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.059,52,8,Social Media,Gaming,Medium,English
COM014603,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.694,52,7,Forum,Education,Medium,English
COM014604,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.155,52,8,News Comments,Education,High,English
COM014605,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.607,52,9,Blog,Entertainment,Medium,English
COM014606,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.028,58,9,Forum,Technology,High,English
COM014607,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.592,44,7,News Comments,Politics,High,English
COM014608,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.009,61,9,News Comments,Education,Medium,English
COM014609,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.57,44,7,News Comments,Technology,Medium,English
COM014610,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.736,39,6,News Comments,Politics,Medium,English
COM014611,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.157,61,9,Community Chat,Gaming,Medium,English
COM014612,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.012,61,9,Social Media,Technology,Low,English
COM014613,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.86,66,9,Social Media,Entertainment,Low,English
COM014614,This message contains severe abusive language and should be removed.,Severe_Toxic,0,1,1,0,0,0.786,68,10,Community Chat,Education,High,English
COM014615,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.932,66,9,News Comments,Entertainment,Low,English
COM014616,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.084,60,8,Forum,Politics,High,English
COM014617,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.141,58,9,Community Chat,Entertainment,Low,English
COM014618,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.134,58,9,News Comments,Entertainment,Low,English
COM014619,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.07,61,9,Community Chat,Sports,Low,English
COM014620,This message contains severe abusive language and should be removed.,Severe_Toxic,0,1,1,0,0,0.822,68,10,Forum,Technology,High,English
COM014621,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.888,63,9,Social Media,Politics,Low,English
COM014622,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.588,39,6,Community Chat,Gaming,Medium,English
COM014623,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.546,39,6,Blog,Politics,Medium,English
COM014624,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.123,60,8,Social Media,Education,Low,English
COM014625,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.536,39,6,Blog,Gaming,Medium,English
COM014626,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.189,60,8,Blog,Gaming,Low,English
COM014627,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.116,58,9,Forum,Gaming,Medium,English
COM014628,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.02,52,8,Social Media,Gaming,Medium,English
COM014629,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.486,52,9,Forum,Politics,Medium,English
COM014630,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.001,61,9,Community Chat,Technology,Low,English
COM014631,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.611,52,9,Community Chat,Technology,Medium,English
COM014632,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.012,52,8,News Comments,Sports,Medium,English
COM014633,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.002,58,9,Forum,Politics,Low,English
COM014634,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.688,44,7,News Comments,Gaming,Low,English
COM014635,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.783,60,8,Community Chat,Politics,Medium,English
COM014636,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.169,61,9,Community Chat,Education,Low,English
COM014637,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.583,52,9,Forum,Sports,Medium,English
COM014638,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.183,58,9,Community Chat,Entertainment,Medium,English
COM014639,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.893,63,9,Forum,Gaming,High,English
COM014640,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.121,61,9,Blog,Gaming,Medium,English
COM014641,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.113,58,9,News Comments,Gaming,High,English
COM014642,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.056,60,8,Social Media,Education,Medium,English
COM014643,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.067,60,8,Social Media,Sports,Medium,English
COM014644,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.01,58,9,Community Chat,Entertainment,High,English
COM014645,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.079,52,8,Blog,Sports,Low,English
COM014646,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.741,52,7,Community Chat,Technology,High,English
COM014647,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.653,44,7,News Comments,Education,High,English
COM014648,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.185,61,9,Blog,Technology,Medium,English
COM014649,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.097,52,8,Forum,Technology,Low,English
COM014650,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.724,66,10,News Comments,Technology,Low,English
COM014651,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.681,61,8,Community Chat,Entertainment,High,English
COM014652,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.009,60,8,Forum,Politics,Low,English
COM014653,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.174,60,8,Social Media,Education,Medium,English
COM014654,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.716,60,8,Community Chat,Gaming,Low,English
COM014655,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.118,61,9,Blog,Sports,Low,English
COM014656,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.028,60,8,Blog,Politics,High,English
COM014657,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.92,66,9,Forum,Entertainment,High,English
COM014658,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.074,61,9,Forum,Entertainment,Medium,English
COM014659,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.736,61,8,Blog,Sports,Low,English
COM014660,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.083,58,9,Social Media,Technology,High,English
COM014661,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.028,52,8,Forum,Sports,High,English
COM014662,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.692,52,9,News Comments,Technology,Low,English
COM014663,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.18,60,8,Social Media,Education,Low,English
COM014664,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.138,58,9,Community Chat,Entertainment,Medium,English
COM014665,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.513,52,9,Social Media,Gaming,Low,English
COM014666,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.823,66,9,Community Chat,Education,Medium,English
COM014667,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.184,60,8,News Comments,Entertainment,High,English
COM014668,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.612,39,6,Blog,Politics,Low,English
COM014669,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.875,63,9,Blog,Gaming,Medium,English
COM014670,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.081,58,9,Forum,Politics,High,English
COM014671,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.118,61,9,News Comments,Politics,High,English
COM014672,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.182,61,9,Community Chat,Gaming,Medium,English
COM014673,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.072,52,8,News Comments,Entertainment,High,English
COM014674,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.838,66,10,News Comments,Technology,Low,English
COM014675,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.046,52,8,Community Chat,Education,Low,English
COM014676,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.772,66,9,Blog,Politics,Medium,English
COM014677,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.615,52,7,Social Media,Entertainment,Low,English
COM014678,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.159,52,8,Blog,Sports,Low,English
COM014679,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.078,52,8,Forum,Sports,Medium,English
COM014680,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.937,63,9,Community Chat,Education,Low,English
COM014681,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.056,58,9,Blog,Technology,High,English
COM014682,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.002,58,9,Forum,Politics,Medium,English
COM014683,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.196,58,9,Forum,Technology,High,English
COM014684,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.157,60,8,Forum,Technology,Medium,English
COM014685,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.142,61,9,Forum,Sports,High,English
COM014686,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.09,61,9,Social Media,Sports,Medium,English
COM014687,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.148,52,8,News Comments,Entertainment,Low,English
COM014688,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.159,52,8,News Comments,Politics,Low,English
COM014689,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.089,58,9,News Comments,Technology,Medium,English
COM014690,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.937,66,9,Blog,Entertainment,High,English
COM014691,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.102,61,9,Community Chat,Education,Low,English
COM014692,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.091,58,9,News Comments,Education,High,English
COM014693,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.098,60,8,Community Chat,Technology,Low,English
COM014694,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.899,66,9,Blog,Education,High,English
COM014695,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.007,58,9,Social Media,Entertainment,Medium,English
COM014696,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.089,58,9,News Comments,Education,High,English
COM014697,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.481,52,9,Forum,Gaming,Medium,English
COM014698,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.028,60,8,Social Media,Technology,Low,English
COM014699,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.039,58,9,Blog,Education,High,English
COM014700,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.038,61,9,Forum,Entertainment,High,English
COM014701,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.73,66,9,Blog,Sports,Low,English
COM014702,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.171,60,8,Forum,Politics,Low,English
COM014703,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.457,52,9,Social Media,Education,Medium,English
COM014704,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.176,58,9,Forum,Politics,High,English
COM014705,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.056,58,9,Social Media,Technology,High,English
COM014706,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.075,58,9,Blog,Sports,Medium,English
COM014707,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.104,52,8,Social Media,Entertainment,Low,English
COM014708,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.169,52,8,Forum,Sports,High,English
COM014709,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.145,52,8,Blog,Technology,Medium,English
COM014710,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.821,66,9,Community Chat,Sports,Low,English
COM014711,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.092,61,9,News Comments,Sports,Medium,English
COM014712,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.137,58,9,News Comments,Technology,Medium,English
COM014713,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.101,60,8,Forum,Education,High,English
COM014714,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.744,60,8,Community Chat,Entertainment,Low,English
COM014715,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.708,61,8,Forum,Education,Low,English
COM014716,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.074,61,9,Forum,Politics,High,English
COM014717,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.037,61,9,Blog,Education,Medium,English
COM014718,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.174,60,8,Forum,Entertainment,Medium,English
COM014719,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.197,58,9,Social Media,Entertainment,Medium,English
COM014720,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.025,52,8,Social Media,Technology,Low,English
COM014721,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.004,52,8,Blog,Entertainment,Low,English
COM014722,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.112,52,8,Forum,Technology,Low,English
COM014723,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.104,52,8,Social Media,Entertainment,Low,English
COM014724,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.806,60,8,Community Chat,Sports,High,English
COM014725,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.085,52,8,News Comments,Gaming,Low,English
COM014726,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.02,60,8,Blog,Gaming,High,English
COM014727,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.478,52,7,Social Media,Education,Medium,English
COM014728,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.061,52,8,News Comments,Politics,High,English
COM014729,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.181,52,8,News Comments,Politics,High,English
COM014730,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.714,44,7,Forum,Education,Medium,English
COM014731,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.195,52,8,Community Chat,Entertainment,Medium,English
COM014732,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.173,61,9,Forum,Technology,Medium,English
COM014733,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.685,39,6,Community Chat,Politics,High,English
COM014734,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.726,61,8,Forum,Technology,Medium,English
COM014735,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.483,44,7,Community Chat,Education,Medium,English
COM014736,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.846,58,9,Forum,Politics,High,English
COM014737,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.002,61,9,News Comments,Sports,Low,English
COM014738,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.024,52,8,Social Media,Entertainment,Low,English
COM014739,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.073,60,8,Blog,Technology,High,English
COM014740,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.19,52,8,Community Chat,Education,Medium,English
COM014741,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.149,52,8,Social Media,Technology,Low,English
COM014742,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.726,71,11,Community Chat,Education,Low,English
COM014743,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.143,60,8,News Comments,Technology,High,English
COM014744,This message contains severe abusive language and should be removed.,Severe_Toxic,0,1,1,0,0,0.876,68,10,Social Media,Sports,High,English
